date_value,month_num,season,tmax,tmin,tavg,snowfall,snow_depth,precipitation,weather_type,wind_speed,humidity,pressure,visibility,cloud_cover,storm_flag,rain_flag,fog_flag,heat_index,dew_point,feels_like,wind_direction,day_name,city
2036-10-15,10,Autumn,7.65,6.12,2.72,1.48,2.4,1.13,Rain,23.71,65,988.87,1.44,0,1,0,0,2.21,4.74,27.19,N,Wednesday,New York
2036-10-16,10,Autumn,18.79,0.79,9.01,2.14,6.69,3.22,Snow,27.42,33,1004.49,1.37,4,1,1,1,17.46,6.97,22.8,SE,Thursday,New York
2036-10-17,10,Autumn,13.78,2.34,11.19,7.53,6.59,2.88,Cloudy,24.09,43,994.16,0.38,8,1,1,0,12.56,2.98,2.31,NE,Friday,New York
2036-10-18,10,Autumn,3.9,9.87,6.16,5.61,0.53,4.9,Fog,21.6,29,981.98,7.32,4,1,0,0,36.52,9.01,20.13,NE,Saturday,New York
2036-10-19,10,Autumn,13.64,0.63,10.67,0.83,0.99,3.0,Sunny,20.74,85,980.03,9.62,2,1,0,0,12.01,8.26,17.32,SE,Sunday,New York
2036-10-20,10,Autumn,17.64,4.46,8.52,4.42,7.0,0.55,Cloudy,17.9,29,1008.11,9.01,9,0,0,1,17.57,2.84,10.92,W,Monday,New York
2036-10-21,10,Autumn,17.94,5.08,9.8,4.05,2.03,0.12,Cloudy,29.37,52,1010.61,1.73,1,1,0,0,5.53,3.47,25.66,N,Tuesday,New York
2036-10-22,10,Autumn,7.52,7.97,0.43,6.74,4.19,2.82,Cloudy,28.35,49,1008.46,1.65,9,1,0,0,1.58,6.31,10.14,S,Wednesday,New York
2036-10-23,10,Autumn,17.63,5.8,6.71,0.35,9.38,0.52,Sunny,9.31,28,998.18,9.58,4,0,0,0,33.99,7.4,11.38,E,Thursday,New York
2036-10-24,10,Autumn,18.04,2.72,3.56,6.89,6.56,2.77,Snow,22.19,98,1003.85,8.13,2,1,0,1,0.73,2.52,26.47,N,Friday,New York
2036-10-25,10,Autumn,13.29,4.94,14.12,3.16,4.47,0.94,Cloudy,10.15,48,985.56,1.57,3,0,1,1,15.48,7.24,20.03,NW,Saturday,New York
2036-10-26,10,Autumn,7.65,4.94,11.87,6.83,3.26,1.32,Snow,7.42,92,992.72,6.32,5,0,0,0,36.59,4.72,20.62,NE,Sunday,New York
2036-10-27,10,Autumn,9.48,8.01,10.28,2.63,7.13,4.6,Sunny,19.91,25,996.64,8.69,7,1,1,1,33.08,5.22,18.51,N,Monday,New York
2036-10-28,10,Autumn,11.35,5.92,0.65,7.32,2.97,1.09,Cloudy,14.52,54,1015.41,3.09,7,1,1,0,7.63,9.59,5.29,W,Tuesday,New York
2036-10-29,10,Autumn,10.15,3.6,5.86,3.71,8.73,1.89,Cloudy,20.59,94,986.8,5.59,8,1,1,0,15.99,7.33,7.35,SW,Wednesday,New York
2036-10-30,10,Autumn,0.64,5.71,3.37,1.08,1.74,3.97,Sunny,27.8,81,1018.07,8.08,6,0,1,1,21.01,5.78,23.17,S,Thursday,New York
2036-10-31,10,Autumn,17.51,2.24,2.34,3.89,9.11,2.01,Sunny,18.75,96,1005.39,0.1,6,1,0,0,2.61,5.05,13.87,SE,Friday,New York
2036-11-01,11,Autumn,8.59,0.88,4.78,5.48,0.41,0.43,Fog,5.0,24,986.92,0.29,2,1,0,0,10.55,3.69,28.26,SE,Saturday,New York
2036-11-02,11,Autumn,2.75,3.35,7.63,3.97,4.36,4.37,Snow,19.52,63,996.97,1.3,6,1,1,1,34.6,3.92,15.97,NW,Sunday,New York
2036-11-03,11,Autumn,2.15,5.52,6.96,2.12,0.43,1.52,Cloudy,1.6,39,1002.0,4.39,8,0,1,1,13.59,1.42,13.43,NE,Monday,New York
2036-11-04,11,Autumn,1.83,3.33,12.18,6.14,5.85,2.18,Snow,5.41,57,993.6,9.85,3,0,1,0,0.43,2.56,18.31,E,Tuesday,New York
2036-11-05,11,Autumn,11.79,8.18,2.22,7.05,4.51,4.03,Snow,17.45,33,999.46,6.55,0,1,1,1,31.97,4.22,15.83,N,Wednesday,New York
2036-11-06,11,Autumn,15.76,8.21,5.41,0.86,1.12,3.43,Snow,1.62,32,994.78,2.02,5,1,0,0,34.26,9.57,3.31,NW,Thursday,New York
2036-11-07,11,Autumn,2.41,5.08,9.81,6.6,5.56,1.91,Sunny,3.73,74,999.7,8.78,9,0,0,0,15.1,8.02,16.74,S,Friday,New York
2036-11-08,11,Autumn,18.56,3.98,4.45,6.96,8.71,2.23,Cloudy,1.78,50,1016.21,5.76,9,0,1,1,5.99,9.73,22.68,NW,Saturday,New York
2036-11-09,11,Autumn,7.46,6.49,5.39,6.07,4.0,4.69,Rain,22.0,98,997.88,5.98,2,1,1,0,29.86,5.95,23.85,E,Sunday,New York
2036-11-10,11,Autumn,3.18,2.69,4.54,6.68,2.43,2.54,Cloudy,14.73,62,1004.96,9.3,9,0,1,1,4.9,8.52,1.37,SW,Monday,New York
2036-11-11,11,Autumn,5.21,2.32,4.45,1.27,0.16,4.04,Rain,26.13,54,986.57,5.33,1,1,0,1,27.26,4.53,3.14,SW,Tuesday,New York
2036-11-12,11,Autumn,6.18,1.0,2.07,5.84,3.37,1.58,Cloudy,25.69,23,1013.04,3.42,7,1,0,0,39.97,0.77,23.75,W,Wednesday,New York
2036-11-13,11,Autumn,10.52,2.71,5.26,4.69,5.62,1.63,Fog,19.83,35,991.27,5.8,7,1,0,1,35.14,7.96,2.15,E,Thursday,New York
2036-11-14,11,Autumn,15.78,4.85,4.4,6.87,6.29,4.64,Fog,16.81,87,984.13,9.76,2,0,0,1,20.39,7.87,5.2,E,Friday,New York
2036-11-15,11,Autumn,11.7,4.24,8.72,3.67,3.96,1.56,Snow,29.89,85,1003.92,0.4,8,0,1,0,36.84,6.46,5.22,S,Saturday,New York
2036-11-16,11,Autumn,5.82,1.04,5.49,5.26,3.2,2.75,Sunny,5.96,43,999.83,6.74,9,0,0,0,12.37,7.89,15.72,SE,Sunday,New York
2036-11-17,11,Autumn,13.86,6.48,1.87,2.62,0.88,0.01,Snow,26.41,36,1019.4,7.6,6,1,0,1,30.44,6.39,15.92,W,Monday,New York
2036-11-18,11,Autumn,17.72,1.08,12.93,7.14,7.69,2.26,Sunny,7.35,24,1006.16,7.74,6,0,0,0,39.15,7.8,18.29,SE,Tuesday,New York
2036-11-19,11,Autumn,7.1,2.69,1.65,4.9,8.93,1.15,Snow,11.45,61,984.98,2.64,1,1,0,0,14.42,6.11,3.77,S,Wednesday,New York
2036-11-20,11,Autumn,1.22,4.84,1.22,6.85,8.59,1.23,Cloudy,27.14,93,988.1,4.13,4,1,1,1,24.34,7.28,17.13,NW,Thursday,New York
2036-11-21,11,Autumn,1.28,1.66,3.89,2.02,6.85,0.99,Sunny,3.82,77,995.53,2.95,1,1,1,1,35.54,5.54,27.61,W,Friday,New York
2036-11-22,11,Autumn,14.35,3.03,7.68,1.48,4.06,2.85,Sunny,27.2,69,1002.74,5.58,3,0,1,0,19.67,3.09,26.66,N,Saturday,New York
2036-11-23,11,Autumn,17.41,4.31,0.21,1.11,5.76,1.85,Rain,23.57,57,985.56,8.85,4,0,1,0,18.16,8.26,10.58,NE,Sunday,New York
2036-11-24,11,Autumn,13.38,6.07,9.94,1.84,4.66,2.97,Snow,18.92,88,1009.13,9.63,3,1,1,0,27.78,7.81,25.1,S,Monday,New York
2036-11-25,11,Autumn,0.72,0.02,0.6,4.74,1.32,3.44,Snow,10.28,41,1010.19,3.48,1,1,1,1,10.23,8.52,0.6,SW,Tuesday,New York
2036-11-26,11,Autumn,0.12,3.16,12.26,5.11,7.25,2.52,Rain,7.83,96,1012.06,5.15,5,0,1,1,35.53,2.28,14.75,SE,Wednesday,New York
2036-11-27,11,Autumn,16.5,8.6,10.66,2.31,6.57,4.75,Fog,26.77,79,995.09,8.16,1,1,1,0,5.2,7.15,20.43,NW,Thursday,New York
2036-11-28,11,Autumn,5.53,4.23,11.33,2.01,3.69,1.84,Sunny,18.49,20,1002.68,2.59,2,0,1,0,12.39,1.47,26.64,NE,Friday,New York
2036-11-29,11,Autumn,5.18,9.33,2.64,6.86,5.88,3.41,Fog,4.22,73,1007.66,8.83,7,1,0,0,36.09,1.37,10.85,W,Saturday,New York
2036-11-30,11,Autumn,7.09,6.2,0.25,2.68,5.58,0.31,Rain,29.23,55,992.53,0.25,0,0,0,1,21.4,4.72,10.03,SE,Sunday,New York
2036-12-01,12,Winter,19.31,8.89,1.32,3.97,9.29,0.08,Sunny,14.13,51,997.49,6.28,7,1,1,0,24.23,0.14,8.81,SW,Monday,New York
2036-12-02,12,Winter,14.54,1.78,4.41,1.65,4.31,3.06,Snow,29.36,50,999.91,2.37,7,1,0,0,29.32,0.43,23.99,NE,Tuesday,New York
2036-12-03,12,Winter,5.8,7.88,4.37,4.62,0.62,3.33,Snow,26.9,92,998.11,6.05,0,0,1,0,10.43,3.79,10.48,E,Wednesday,New York
2036-12-04,12,Winter,0.09,0.03,13.83,5.66,8.87,0.27,Rain,7.94,76,994.03,7.99,0,1,0,1,21.45,6.16,14.74,S,Thursday,New York
2036-12-05,12,Winter,2.07,1.17,11.73,1.17,9.06,2.65,Snow,12.39,34,1008.7,2.42,1,0,0,0,30.46,9.89,19.2,SW,Friday,New York
2036-12-06,12,Winter,12.61,5.25,9.97,1.92,8.16,2.76,Rain,24.23,63,993.62,9.14,2,1,1,0,14.55,0.87,20.91,NE,Saturday,New York
2036-12-07,12,Winter,3.02,7.11,6.86,4.38,7.04,1.53,Cloudy,13.82,51,998.7,2.42,0,1,0,1,2.88,5.69,27.35,NE,Sunday,New York
2036-12-08,12,Winter,4.59,1.39,5.39,4.8,6.89,0.61,Rain,10.07,62,994.45,2.12,5,1,0,1,21.55,7.72,15.04,SW,Monday,New York
2036-12-09,12,Winter,2.76,3.43,11.49,0.41,3.13,2.07,Cloudy,1.79,91,993.84,0.3,6,0,1,1,20.82,9.71,15.75,NW,Tuesday,New York
2036-12-10,12,Winter,8.89,1.78,12.58,0.7,5.24,4.02,Fog,25.45,94,1002.57,0.32,1,0,1,1,7.81,6.15,10.23,E,Wednesday,New York
2036-12-11,12,Winter,10.81,0.11,7.38,6.72,6.29,2.28,Rain,3.54,26,988.31,6.2,0,1,0,1,20.82,3.07,22.73,SE,Thursday,New York
2036-12-12,12,Winter,7.64,2.44,10.13,3.38,5.13,0.76,Cloudy,4.81,65,987.11,1.04,3,0,0,1,33.08,9.32,26.84,E,Friday,New York
2036-12-13,12,Winter,10.65,4.62,1.72,4.18,8.94,0.76,Sunny,12.86,51,1009.84,6.57,9,0,1,0,20.75,9.01,26.25,S,Saturday,New York
2036-12-14,12,Winter,3.55,2.03,2.02,2.56,6.17,2.78,Rain,28.04,29,987.19,3.05,2,1,0,1,31.35,3.58,12.79,NE,Sunday,New York
2036-12-15,12,Winter,14.73,8.34,13.11,1.64,7.2,0.2,Fog,1.84,74,984.08,0.1,9,0,0,1,37.22,8.18,17.57,E,Monday,New York
2036-12-16,12,Winter,0.4,3.17,5.21,5.52,2.82,4.27,Sunny,9.21,25,1012.31,0.45,7,0,1,0,10.6,4.87,27.64,W,Tuesday,New York
2036-12-17,12,Winter,10.64,9.59,6.79,0.13,8.15,3.23,Snow,2.43,99,983.64,9.1,5,1,1,0,2.24,6.45,13.91,E,Wednesday,New York
2036-12-18,12,Winter,6.38,5.2,12.4,6.7,0.99,0.65,Rain,20.43,94,984.48,8.7,6,0,1,0,22.72,8.43,19.59,N,Thursday,New York
2036-12-19,12,Winter,15.11,1.15,6.86,7.02,0.54,1.53,Snow,11.08,55,982.81,3.09,7,0,0,0,11.04,2.22,29.23,N,Friday,New York
2036-12-20,12,Winter,12.42,2.89,0.44,1.7,4.39,4.46,Rain,2.4,63,1002.45,9.36,1,1,0,0,15.61,5.61,18.29,W,Saturday,New York
2036-12-21,12,Winter,14.52,1.58,9.7,5.75,5.79,4.25,Snow,29.52,91,1007.25,6.41,3,1,0,1,32.65,2.93,12.89,S,Sunday,New York
2036-12-22,12,Winter,1.86,5.66,4.26,1.98,6.58,0.48,Snow,16.43,33,986.13,1.89,5,0,1,0,17.91,8.18,28.57,E,Monday,New York
2036-12-23,12,Winter,15.64,2.89,1.36,3.45,2.95,4.49,Sunny,20.69,46,986.0,5.68,6,1,1,0,31.25,0.69,26.98,SW,Tuesday,New York
2036-12-24,12,Winter,2.6,8.42,2.18,4.11,5.25,2.39,Rain,14.85,64,1009.61,5.38,0,1,0,1,33.72,1.55,8.2,N,Wednesday,New York
2036-12-25,12,Winter,16.03,6.71,8.32,0.73,2.94,3.75,Sunny,3.39,38,991.66,1.25,4,1,0,1,15.4,6.05,21.24,SW,Thursday,New York
2036-12-26,12,Winter,11.66,7.38,6.36,4.28,3.48,1.67,Sunny,4.19,49,1014.21,3.2,8,1,0,0,10.09,3.18,18.31,NW,Friday,New York
2036-12-27,12,Winter,7.82,3.23,2.89,1.19,5.42,2.59,Snow,1.78,45,1006.23,3.35,8,0,1,1,30.61,9.25,18.72,N,Saturday,New York
2036-12-28,12,Winter,5.08,3.06,0.92,5.75,4.68,3.28,Sunny,19.11,85,998.99,3.81,8,0,0,1,19.78,1.57,14.08,NW,Sunday,New York
2036-12-29,12,Winter,8.4,2.84,1.69,1.53,3.58,2.52,Cloudy,11.96,45,1005.25,8.84,6,1,0,0,20.03,8.92,2.4,NE,Monday,New York
2036-12-30,12,Winter,4.39,2.35,12.73,0.64,8.39,3.87,Rain,15.04,57,1019.18,9.3,3,1,0,1,27.48,9.64,8.4,W,Tuesday,New York
2036-12-31,12,Winter,0.48,0.91,3.99,4.75,8.84,2.22,Fog,10.35,96,998.96,1.66,3,1,1,1,34.0,3.67,8.45,E,Wednesday,New York
2037-01-01,1,Winter,15.27,8.32,8.26,1.32,7.71,0.43,Cloudy,29.15,77,988.59,7.32,5,1,1,0,1.76,5.42,8.13,SW,Thursday,New York
2037-01-02,1,Winter,2.0,8.57,1.86,3.57,0.2,4.32,Cloudy,29.1,60,1018.0,4.32,7,0,0,1,7.7,1.05,0.23,E,Friday,New York
2037-01-03,1,Winter,4.51,0.58,1.95,6.64,3.15,4.21,Fog,3.04,35,1004.78,0.02,3,1,1,1,17.84,9.34,16.39,NE,Saturday,New York
2037-01-04,1,Winter,5.37,3.57,2.07,4.36,8.33,4.11,Snow,20.37,88,1004.58,6.28,1,1,0,0,10.13,8.1,29.85,S,Sunday,New York
2037-01-05,1,Winter,10.32,1.41,9.15,2.07,7.31,2.82,Sunny,10.92,33,1014.1,6.07,5,0,1,0,11.57,1.55,27.37,W,Monday,New York
2037-01-06,1,Winter,4.05,6.9,8.09,1.62,4.84,2.02,Snow,9.03,74,1005.09,6.75,6,0,0,0,37.93,8.35,18.79,N,Tuesday,New York
2037-01-07,1,Winter,11.79,6.78,4.22,6.72,3.47,1.2,Sunny,28.02,35,980.76,9.12,1,1,0,1,30.14,7.74,17.61,E,Wednesday,New York
2037-01-08,1,Winter,1.48,6.42,0.97,4.43,6.76,2.17,Fog,3.5,59,991.13,7.7,8,0,1,1,21.83,3.76,6.71,NE,Thursday,New York
2037-01-09,1,Winter,10.15,7.49,0.88,1.93,6.81,1.17,Sunny,28.03,81,1012.11,1.8,1,0,0,0,21.55,7.24,22.92,SW,Friday,New York
2037-01-10,1,Winter,5.37,1.41,1.58,3.62,6.97,4.55,Cloudy,25.61,45,992.36,7.05,8,1,0,1,6.08,3.04,9.21,E,Saturday,New York
2037-01-11,1,Winter,5.1,7.34,0.44,1.09,2.07,3.01,Sunny,14.5,81,988.01,0.47,8,0,0,0,23.81,2.85,23.21,N,Sunday,New York
2037-01-12,1,Winter,8.05,5.55,9.64,0.89,9.92,3.01,Sunny,7.39,82,1001.75,0.21,5,0,0,0,1.32,5.76,14.55,W,Monday,New York
2037-01-13,1,Winter,2.31,1.38,9.75,6.56,7.65,1.93,Rain,19.22,65,993.77,4.11,9,0,1,1,24.59,3.5,22.94,E,Tuesday,New York
2037-01-14,1,Winter,6.65,9.36,2.73,1.02,1.61,4.64,Fog,13.57,68,1003.84,3.11,5,0,1,0,20.94,9.02,27.18,SW,Wednesday,New York
2037-01-15,1,Winter,10.22,1.06,7.57,1.55,7.57,1.81,Cloudy,3.09,54,999.96,9.9,6,0,0,0,33.4,7.37,20.31,SW,Thursday,New York
2037-01-16,1,Winter,5.09,2.97,10.57,0.04,1.99,1.06,Cloudy,29.55,49,1013.51,8.01,4,1,1,1,18.16,5.47,15.31,S,Friday,New York
2037-01-17,1,Winter,11.61,6.82,12.99,7.5,2.09,1.24,Sunny,2.92,97,991.06,6.32,4,0,1,1,38.12,1.28,14.32,SW,Saturday,New York
2037-01-18,1,Winter,4.02,7.35,7.85,1.92,1.22,0.14,Sunny,12.01,96,1011.06,5.29,6,0,1,0,18.71,2.77,17.91,SE,Sunday,New York
2037-01-19,1,Winter,12.11,0.56,13.49,3.86,2.17,1.37,Fog,11.04,29,1002.95,3.23,1,1,0,0,39.95,5.93,18.58,W,Monday,New York
2037-01-20,1,Winter,13.71,2.66,6.27,0.1,5.28,4.6,Rain,16.98,26,981.96,7.19,0,1,0,1,16.71,7.0,20.61,NW,Tuesday,New York
2037-01-21,1,Winter,4.11,8.3,13.29,1.42,7.48,1.24,Snow,9.38,91,986.41,9.04,6,0,1,0,24.13,8.71,18.41,SE,Wednesday,New York
2037-01-22,1,Winter,10.37,7.5,14.23,4.51,5.3,4.15,Rain,5.83,34,998.66,8.85,8,0,0,0,10.71,7.21,27.17,W,Thursday,New York
2037-01-23,1,Winter,13.41,6.65,6.14,0.64,8.6,0.87,Cloudy,8.51,21,1000.54,3.07,0,1,1,0,11.31,8.71,3.33,NE,Friday,New York
2037-01-24,1,Winter,7.19,5.43,10.69,7.67,7.53,4.11,Rain,17.47,29,993.95,4.11,4,1,0,0,11.65,8.32,1.78,NE,Saturday,New York
2037-01-25,1,Winter,18.37,9.19,2.69,4.86,9.5,3.56,Sunny,17.09,44,1009.07,9.31,0,1,0,0,4.59,8.74,19.78,NE,Sunday,New York
2037-01-26,1,Winter,9.32,2.24,7.32,7.55,5.36,4.44,Cloudy,22.78,87,1003.66,6.15,4,1,0,1,8.92,7.0,15.21,NE,Monday,New York
2037-01-27,1,Winter,3.74,1.26,6.59,1.05,5.35,3.5,Cloudy,26.89,83,1002.51,2.02,8,0,0,0,35.12,0.82,10.91,SW,Tuesday,New York
2037-01-28,1,Winter,11.13,5.52,11.13,6.38,3.63,1.57,Sunny,12.91,29,980.15,0.07,8,0,1,1,8.1,1.32,3.22,SW,Wednesday,New York
2037-01-29,1,Winter,19.44,4.23,3.67,1.35,4.89,0.33,Sunny,21.95,83,1018.77,8.15,5,0,1,0,27.62,3.05,15.93,SE,Thursday,New York
2037-01-30,1,Winter,13.65,8.94,6.15,2.56,8.82,4.03,Fog,13.92,50,999.47,5.37,3,1,1,0,11.5,0.62,12.87,E,Friday,New York
2037-01-31,1,Winter,12.14,3.9,14.8,6.61,9.99,3.65,Rain,26.79,86,992.05,5.52,7,0,0,0,17.47,7.6,24.15,NW,Saturday,New York
2037-02-01,2,Winter,1.69,7.61,4.96,3.55,5.31,1.74,Sunny,29.65,89,1010.5,4.02,0,0,0,0,27.04,5.8,24.94,E,Sunday,New York
2037-02-02,2,Winter,9.6,2.91,4.35,2.88,1.02,0.24,Rain,9.34,80,1011.15,1.56,2,1,0,0,26.74,3.87,20.14,N,Monday,New York
2037-02-03,2,Winter,2.77,6.42,1.76,3.01,6.97,3.81,Rain,2.19,96,987.71,9.14,2,1,0,1,22.87,3.3,26.26,N,Tuesday,New York
2037-02-04,2,Winter,10.19,6.16,9.73,5.34,3.05,4.36,Fog,13.66,39,997.49,2.65,5,1,0,0,36.31,1.39,22.19,SE,Wednesday,New York
2037-02-05,2,Winter,11.86,6.72,7.42,0.81,6.51,1.77,Rain,24.9,49,984.1,8.88,2,1,0,1,32.44,6.01,25.38,NW,Thursday,New York
2037-02-06,2,Winter,15.3,6.36,9.82,4.39,5.14,1.0,Cloudy,22.62,28,1016.11,1.7,9,0,0,1,15.6,8.04,2.24,S,Friday,New York
2037-02-07,2,Winter,17.72,6.07,7.46,1.18,4.36,3.52,Sunny,14.74,56,987.02,9.3,7,0,1,1,27.38,6.16,0.91,NW,Saturday,New York
2037-02-08,2,Winter,16.31,6.53,14.92,4.7,7.75,4.47,Cloudy,25.18,76,987.32,5.48,2,1,0,1,15.59,3.49,8.16,S,Sunday,New York
2037-02-09,2,Winter,5.65,4.1,12.6,7.01,7.52,4.79,Fog,13.92,69,1003.96,9.93,3,0,1,1,15.03,4.68,21.0,SE,Monday,New York
2037-02-10,2,Winter,1.24,1.26,8.2,4.83,7.48,0.81,Cloudy,25.9,70,1016.54,1.76,7,1,1,0,30.81,9.32,18.55,N,Tuesday,New York
2037-02-11,2,Winter,15.2,3.38,1.38,4.17,2.98,3.57,Rain,12.54,83,1008.35,9.4,9,0,0,0,33.56,5.86,5.65,W,Wednesday,New York
2037-02-12,2,Winter,3.03,0.04,4.23,7.54,7.4,4.65,Cloudy,5.15,60,982.01,8.99,4,0,0,0,11.47,9.87,29.1,SW,Thursday,New York
2037-02-13,2,Winter,6.34,3.33,9.48,0.41,1.28,4.7,Snow,14.78,98,1013.79,8.32,6,0,0,0,38.22,4.37,22.33,SE,Friday,New York
2037-02-14,2,Winter,5.82,8.49,2.82,2.79,2.31,0.58,Cloudy,9.18,45,994.49,3.65,6,0,0,0,12.41,9.6,27.65,E,Saturday,New York
2037-02-15,2,Winter,11.09,1.86,1.78,4.49,1.79,0.4,Snow,10.07,75,982.0,3.82,2,0,0,1,4.0,9.41,11.04,SE,Sunday,New York
2037-02-16,2,Winter,16.76,2.5,2.37,2.27,9.87,4.11,Cloudy,6.27,82,1003.82,1.06,3,0,1,1,10.44,3.13,17.73,SE,Monday,New York
2037-02-17,2,Winter,2.24,3.09,14.1,2.84,4.61,4.33,Cloudy,7.18,65,980.63,5.75,7,1,0,0,29.88,1.12,20.12,SE,Tuesday,New York
2037-02-18,2,Winter,9.2,4.46,10.95,2.24,7.94,0.17,Sunny,21.58,75,999.21,3.05,1,1,1,0,18.01,0.93,2.39,SW,Wednesday,New York
2037-02-19,2,Winter,7.87,6.74,14.79,4.86,7.36,3.64,Fog,3.23,85,1014.61,8.51,6,1,0,0,35.31,6.13,19.15,S,Thursday,New York
2037-02-20,2,Winter,15.78,1.76,4.32,1.86,6.8,0.62,Rain,22.83,36,994.93,5.66,3,1,1,0,24.59,6.73,3.59,W,Friday,New York
2037-02-21,2,Winter,15.14,4.4,14.71,7.81,7.85,0.72,Rain,10.43,77,1005.31,1.09,7,1,0,0,31.95,5.04,6.72,SW,Saturday,New York
2037-02-22,2,Winter,4.31,7.08,0.22,1.1,5.26,4.28,Fog,20.44,79,981.12,8.17,9,1,0,0,25.6,6.81,1.01,S,Sunday,New York
2037-02-23,2,Winter,6.34,0.01,5.15,1.41,4.87,4.35,Sunny,0.88,33,995.24,4.38,4,0,1,1,20.85,4.1,4.99,N,Monday,New York
2037-02-24,2,Winter,10.42,6.82,9.05,0.57,7.47,3.45,Fog,16.26,97,994.14,8.53,4,1,0,0,35.33,4.47,16.79,NW,Tuesday,New York
2037-02-25,2,Winter,15.48,1.79,11.55,2.11,6.54,0.23,Sunny,14.07,78,998.72,2.31,0,0,1,1,3.71,0.57,18.53,N,Wednesday,New York
2037-02-26,2,Winter,7.64,0.82,5.78,4.71,0.21,3.05,Fog,23.48,22,1008.02,7.4,3,0,1,0,18.42,2.17,5.45,E,Thursday,New York
2037-02-27,2,Winter,11.49,4.84,8.75,2.13,4.9,1.3,Rain,26.56,62,982.45,6.25,5,0,0,1,5.57,8.05,4.37,SE,Friday,New York
2037-02-28,2,Winter,6.23,2.71,14.0,5.24,5.31,0.56,Snow,16.05,23,1005.5,8.11,3,1,1,1,3.81,5.9,1.67,NW,Saturday,New York
2037-03-01,3,Spring,1.75,5.4,3.55,1.19,1.26,2.03,Sunny,26.88,67,994.65,8.65,9,0,0,0,4.84,4.98,29.61,S,Sunday,New York
2037-03-02,3,Spring,1.18,3.89,12.04,7.77,3.4,0.32,Rain,10.08,72,990.95,9.81,5,1,1,0,3.65,7.93,7.61,E,Monday,New York
2037-03-03,3,Spring,17.35,7.87,14.71,1.27,7.66,0.27,Fog,12.72,99,996.37,2.26,0,0,0,1,7.83,5.66,6.44,S,Tuesday,New York
2037-03-04,3,Spring,7.34,1.71,2.27,2.63,6.35,1.6,Sunny,24.46,80,1017.11,2.11,7,0,0,0,18.82,6.59,25.87,E,Wednesday,New York
2037-03-05,3,Spring,5.21,8.5,13.74,5.33,9.21,1.85,Snow,27.77,35,980.5,7.24,7,1,1,0,10.85,9.19,19.84,SW,Thursday,New York
2037-03-06,3,Spring,1.8,5.39,14.6,5.56,2.81,4.23,Rain,11.89,61,992.29,9.87,5,1,1,1,34.27,0.58,9.78,NW,Friday,New York
2037-03-07,3,Spring,10.32,1.88,6.54,7.25,3.03,2.27,Sunny,21.9,95,1007.17,8.55,1,0,0,1,8.47,1.08,12.67,SE,Saturday,New York
2037-03-08,3,Spring,7.61,7.36,12.43,7.53,3.49,0.61,Fog,15.13,23,1009.93,2.55,3,1,1,0,13.14,2.73,15.92,SE,Sunday,New York
2037-03-09,3,Spring,10.44,8.44,6.1,1.72,1.41,0.66,Sunny,23.92,98,998.14,4.49,8,0,1,0,19.11,0.4,1.3,N,Monday,New York
2037-03-10,3,Spring,16.62,7.37,6.8,3.92,5.77,1.11,Fog,11.63,33,1008.71,4.75,2,1,0,1,25.22,7.48,0.38,SW,Tuesday,New York
2037-03-11,3,Spring,2.6,1.07,4.82,5.52,3.93,0.71,Rain,1.99,69,998.61,3.63,0,0,1,1,21.35,5.45,21.89,W,Wednesday,New York
2037-03-12,3,Spring,5.93,8.11,6.0,4.35,2.15,0.21,Sunny,29.0,59,1010.59,7.68,5,1,1,0,31.99,1.55,15.28,S,Thursday,New York
2037-03-13,3,Spring,8.35,9.43,13.04,4.62,7.43,1.79,Sunny,19.88,30,1006.51,0.79,6,0,1,1,30.16,4.28,4.26,N,Friday,New York
2037-03-14,3,Spring,17.68,6.57,6.59,7.21,5.71,0.2,Rain,21.84,52,992.88,2.49,9,0,0,0,17.22,1.95,20.0,SW,Saturday,New York
2037-03-15,3,Spring,5.54,4.99,6.76,7.87,7.35,4.1,Rain,7.4,63,996.14,0.88,5,0,1,0,8.64,0.7,17.84,N,Sunday,New York
2037-03-16,3,Spring,7.93,9.81,14.55,0.89,6.45,0.21,Fog,20.02,82,985.68,9.82,0,0,1,0,17.12,2.3,25.82,W,Monday,New York
2037-03-17,3,Spring,11.55,2.49,14.5,0.66,4.14,4.98,Cloudy,10.44,59,986.84,0.9,4,0,0,0,21.56,2.37,2.53,NE,Tuesday,New York
2037-03-18,3,Spring,2.18,1.67,13.09,5.3,2.35,3.17,Cloudy,13.22,39,1002.25,7.54,0,1,1,0,7.22,5.56,5.88,NE,Wednesday,New York
2037-03-19,3,Spring,10.32,6.75,2.41,6.79,1.91,1.82,Sunny,0.64,25,1008.66,0.85,9,0,0,0,21.73,4.29,5.2,SW,Thursday,New York
2037-03-20,3,Spring,18.58,5.32,6.85,4.43,9.82,3.75,Rain,3.59,94,1002.96,8.03,0,0,0,1,0.41,2.1,17.5,N,Friday,New York
2037-03-21,3,Spring,10.22,6.48,3.14,1.98,8.86,3.37,Sunny,7.68,50,1001.98,5.04,8,0,1,0,38.9,0.56,17.78,E,Saturday,New York
2037-03-22,3,Spring,14.8,5.75,0.77,2.38,2.65,0.5,Cloudy,0.49,50,990.25,8.12,5,0,1,1,22.93,9.76,28.65,W,Sunday,New York
